Epoch,Learning Rate,Train Loss,Validation Loss,Test Accuracy,Test Exp Accuracy,Test Learn Accuracy,Train Accuracy,Perm Train Loss,Perm Test Loss,Perm Train Accuracy,Perm Test Accuracy
1,0.00035,0.6383182413674996,0.8196277589377021,0.0,0.0,0.0,0.7818320030406689,0.6695311949780968,0.8198110591756166,0.6256082725060828,0.0
2,0.00035,0.5433132970618549,1.0319857198172326,0.0,0.0,0.0,0.7818320030406689,0.6558439093494647,1.0349562823627407,0.6256082725060828,0.0
3,0.00035,0.5221734509092916,1.398741979032891,0.0,0.0,0.0,0.7818320030406689,0.6914994194559807,1.4032317437684738,0.6256082725060828,0.0
4,0.00035,0.5233273396742113,1.5801803147593227,0.0,0.0,0.0,0.7818320030406689,0.727956263398312,1.590875980047704,0.6256082725060828,0.0
5,0.00035,0.5234331911573479,1.5642119571679984,0.0,0.0,0.0,0.7818320030406689,0.7242913807395601,1.5724184576902367,0.6256082725060828,0.0
6,0.00035,0.521766217001397,1.5062188042534723,0.0,0.0,0.0,0.7818320030406689,0.7119949448427725,1.520927654275639,0.6256082725060828,0.0
7,0.00035,0.520520152247301,1.4954325358072917,0.0,0.0,0.0,0.7818320030406689,0.7089086533172867,1.4989426620395223,0.6256082725060828,0.0
8,0.00035,0.5126568211071938,1.538344524040977,0.0,0.0,0.0,0.7818320030406689,0.7170268939649391,1.5454838191795812,0.6256082725060828,0.0
9,0.00035,0.5111971820252605,1.5887041948338803,0.0,0.0,0.0,0.7818320030406689,0.7233700781262994,1.5973495227577041,0.6256082725060828,0.0
10,0.00035,0.5015433236973588,1.6375165733209665,0.0,0.0,0.0,0.7818320030406689,0.7226324658614296,1.6382352020908737,0.6256082725060828,0.0
11,0.00035,0.485006278898271,1.593174578755232,0.0,0.0,0.0,0.7818320030406689,0.7178896107232774,1.6449960505005217,0.6256082725060828,0.0
12,0.00035,0.4857431918393972,1.6682696988412054,0.0,0.0,0.0,0.7818320030406689,0.73467234103349,1.6759089625954917,0.6256082725060828,0.0
13,0.00035,0.4865620059461387,1.670927561581407,0.0,0.0,0.0,0.7818320030406689,0.7276276099130765,1.7010372894523789,0.6256082725060828,0.0012165450121654502
14,0.00035,0.47662705713150305,1.5726846030132229,0.0,0.0,0.0,0.7818320030406689,0.7008695944672373,1.6001599571710665,0.6256082725060828,0.0
15,0.00035,0.46539879413849045,1.3562139455949154,0.0036496350364963502,0.0,0.0024271844660194173,0.7833523375142531,0.6457792153613701,1.3853525143760255,0.6271289537712895,0.0024330900243309003
16,0.00035,0.46344778489948724,1.4407151685276351,0.02068126520681265,0.02926829268292683,0.014563106796116505,0.7852527556062334,0.6502972641130433,1.4072254458193072,0.6322992700729927,0.0170316301703163
17,0.00035,0.4565510985199737,1.4469561293789241,0.01824817518248175,0.024390243902439025,0.01699029126213592,0.7848726719878373,0.6466615017313156,1.4147883584029484,0.6338199513381995,0.01338199513381995
18,0.00035,0.43984990668632107,1.3942362467447917,0.045012165450121655,0.04878048780487805,0.03155339805825243,0.7867730900798175,0.6302975852704106,1.4161710254757365,0.6429440389294404,0.038929440389294405
19,0.00035,0.44710208777464283,1.348886289553011,0.08637469586374696,0.046341463414634146,0.06796116504854369,0.790193842645382,0.6227880102874589,1.415800199891529,0.6545012165450121,0.07785888077858881
20,0.00035,0.44624022672222574,1.3521951010600979,0.09002433090024331,0.07804878048780488,0.07524271844660194,0.7909540098821741,0.6171017297863091,1.3713246940696326,0.6618004866180048,0.08394160583941605
21,0.00035,0.42886795141496664,1.2962788156541334,0.16666666666666666,0.13414634146341464,0.16990291262135923,0.7890535917901939,0.6192644978091665,1.307123130255372,0.6748783454987834,0.1435523114355231
22,0.00035,0.4358151521758859,1.4598664584225172,0.12287104622871046,0.1024390243902439,0.11650485436893204,0.790193842645382,0.6437672697134552,1.4466578107680717,0.6636253041362531,0.11192214111922141
23,0.00035,0.4326197120093067,1.6208487732769692,0.04744525547445255,0.046341463414634146,0.06310679611650485,0.7917141771189662,0.6842859876126849,1.6242892745057451,0.6402068126520681,0.049878345498783457
24,0.00035,0.42553757924582286,1.557849204703553,0.10097323600973236,0.09268292682926829,0.0825242718446602,0.7936145952109465,0.649892520150419,1.5469516808679213,0.6581508515815085,0.10583941605839416
25,0.00035,0.42914381386526,1.4675230725896595,0.20072992700729927,0.21951219512195122,0.19174757281553398,0.7936145952109465,0.6308315914042675,1.4839855728358249,0.6858272506082725,0.18369829683698297
26,0.00035,0.41788068138479234,1.391403082117461,0.21046228710462286,0.23170731707317074,0.19174757281553398,0.8042569365260357,0.6063319343139946,1.367464138933632,0.6824817518248175,0.20559610705596107
27,0.00035,0.41621828607079286,1.4255470496515887,0.2141119221411192,0.16341463414634147,0.21844660194174756,0.8114785252755606,0.623101619473339,1.4937371566637878,0.684610705596107,0.20681265206812652
28,0.00035,0.42824019602114416,1.4644787467596556,0.1922141119221411,0.2048780487804878,0.2111650485436893,0.8038768529076397,0.6305346435293954,1.5737207124413075,0.7004257907542579,0.21897810218978103
