Epoch,Learning Rate,Train Loss,Validation Loss,Test Accuracy,Test Exp Accuracy,Test Learn Accuracy,Train Accuracy,Perm Train Loss,Perm Test Loss,Perm Train Accuracy,Perm Test Accuracy
1,0.00035,0.6036489478583936,1.2002538393621576,0.0,0.0,0.0,0.7818320030406689,0.6722417309916513,1.2008762159486757,0.6256082725060828,0.0
2,0.00035,0.5326468793442384,1.781366031826722,0.0,0.0,0.0,0.7818320030406689,0.7826623939829731,1.7829352089378376,0.6256082725060828,0.0
3,0.00035,0.5320847548264054,1.5942387921987966,0.0,0.0,0.0,0.7818320030406689,0.7377961082180051,1.5943079235489932,0.6256082725060828,0.0
4,0.00035,0.525568419153452,1.4001782096502806,0.0,0.0,0.0,0.7818320030406689,0.698665192382469,1.4003077165343756,0.6256082725060828,0.0
5,0.00035,0.5263567216176127,1.4952156612680745,0.0,0.0,0.0,0.7818320030406689,0.7160524174824828,1.495604596288825,0.6256082725060828,0.0
6,0.00035,0.5208341935115004,1.5882874928652968,0.0,0.0,0.0,0.7818320030406689,0.7341137803964081,1.5882673991567606,0.6256082725060828,0.0
7,0.00035,0.5248693085269572,1.4634287005327244,0.0,0.0,0.0,0.7818320030406689,0.7082044992713743,1.4674140130806432,0.6256082725060828,0.0
8,0.00035,0.5190798804951186,1.4999620968892695,0.0,0.0,0.0,0.7818320030406689,0.7146799133641877,1.5025824746366254,0.6256082725060828,0.0
9,0.00035,0.5160567905231376,1.5055142058629423,0.0,0.0,0.0,0.7818320030406689,0.7171098582645983,1.50315060667748,0.6256082725060828,0.0
10,0.00035,0.51631049016092,1.4786886043925989,0.0,0.0,0.0,0.7818320030406689,0.7051910746416616,1.4729692147015945,0.6256082725060828,0.0
11,0.00035,0.5151097650131042,1.5079590958547375,0.0,0.0,0.0,0.7818320030406689,0.7123503544324796,1.517616676878175,0.6256082725060828,0.0
