Epoch,Learning Rate,Train Loss,Validation Loss,Test Accuracy,Test Exp Accuracy,Test Learn Accuracy,Train Accuracy,Perm Train Loss,Perm Test Loss,Perm Train Accuracy,Perm Test Accuracy
1,0.00035,0.7073997966945171,0.6945521831512451,0.5,0.5,0.5,0.5,0.6946067561705908,0.6945728063583374,0.5,0.5
2,0.00035,0.6973165037731329,0.6944607098897299,0.5,0.5,0.5,0.5,0.6944240182638168,0.6943840384483337,0.5,0.5
3,0.00035,0.704844937970241,0.694634199142456,0.5,0.5,0.5,0.5,0.6944619516531626,0.6940481066703796,0.5,0.5
4,0.00035,0.6990192284186681,0.6947983105977377,0.5,0.5,0.5,0.5,0.6948394998908043,0.6948496699333191,0.5,0.5
5,0.00035,0.6970955928166708,0.6947323481241862,0.5,0.5,0.5,0.5,0.6952892479797205,0.6948670744895935,0.5,0.5
6,0.00035,0.7045429522792498,0.6951748530069987,0.5,0.5,0.5,0.5,0.6951185166835785,0.6963965892791748,0.5,0.5
7,0.00035,0.699398243178924,0.6958740552266439,0.5,0.5,0.5,0.5,0.6962877027690411,0.6971569061279297,0.5,0.5
8,0.00035,0.6968141322334608,0.6987518469492594,0.5,0.5,0.5,0.5,0.6970231309533119,0.6967192888259888,0.5,0.5
9,0.00035,0.7008784748613834,0.6974326769510905,0.5,0.5,0.5,0.5,0.6970696647961935,0.6979983448982239,0.5,0.5
10,0.00035,0.6981490875283877,0.6989981333414713,0.5,0.5,0.5,0.5,0.6976776868104935,0.6986334323883057,0.5,0.5
11,0.00035,0.6932974370817343,0.6964931488037109,0.5,0.5,0.5,0.5,0.6971412263810635,0.6972746253013611,0.5,0.5
12,0.00035,0.6985403498013815,0.6960638364156088,0.5,0.5,0.5,0.5,0.6959219835698605,0.6955806016921997,0.5,0.5
13,0.00035,0.694134866197904,0.6945372422536215,0.5,0.5,0.5,0.4986979166666667,0.6947661514083544,0.6931800246238708,0.5013020833333334,0.5
14,0.00035,0.6978814316292604,0.6943461100260416,0.5,0.5,0.5,0.5,0.694569893181324,0.6942294836044312,0.5,0.5
15,0.00035,0.6968797830243906,0.6950283050537109,0.5,0.5,0.5,0.4934895833333333,0.6931365976730982,0.6934405565261841,0.5026041666666666,0.5041666666666667
16,0.00035,0.6974857995907465,0.6941407521565756,0.5083333333333333,0.5,0.5,0.4986979166666667,0.6932973538835844,0.6929919123649597,0.49609375,0.5041666666666667
17,0.00035,0.6929943151772022,0.6938427289326986,0.5083333333333333,0.5083333333333333,0.5083333333333333,0.49609375,0.6938435584306717,0.6940323710441589,0.50390625,0.5125
18,0.00035,0.6953465131421884,0.6933853626251221,0.49583333333333335,0.5,0.48333333333333334,0.5013020833333334,0.6941019023458163,0.6935696005821228,0.5013020833333334,0.5125
19,0.00035,0.6961273389557997,0.6935075124104818,0.5083333333333333,0.49166666666666664,0.49166666666666664,0.4986979166666667,0.6941000558435917,0.6935269832611084,0.50390625,0.49583333333333335
20,0.00035,0.6909915047387282,0.6942319869995117,0.4666666666666667,0.5083333333333333,0.5083333333333333,0.4986979166666667,0.6935835257172585,0.6923812627792358,0.5013020833333334,0.49166666666666664
21,0.00035,0.6969924358030161,0.6936535040537516,0.4875,0.5416666666666666,0.5416666666666666,0.4895833333333333,0.6926426738500595,0.6933977603912354,0.5013020833333334,0.5041666666666667
22,0.00035,0.6948033285637697,0.693767229715983,0.5041666666666667,0.4583333333333333,0.5,0.5078125,0.6935236565768719,0.693381667137146,0.5130208333333334,0.5
23,0.00035,0.6927774871389071,0.6951863765716553,0.5083333333333333,0.48333333333333334,0.5083333333333333,0.5026041666666666,0.6937154320379099,0.693109929561615,0.4908854166666667,0.5291666666666667
24,0.00035,0.698402676731348,0.6927839914957682,0.5208333333333334,0.475,0.5583333333333333,0.51953125,0.6935998039940993,0.6926924586296082,0.49609375,0.4708333333333333
25,0.00035,0.6972416639328003,0.6943192481994629,0.55,0.5083333333333333,0.55,0.5091145833333334,0.692925059547027,0.6923650503158569,0.53125,0.5125
26,0.00035,0.6940348868568739,0.6925232410430908,0.5208333333333334,0.525,0.525,0.5286458333333334,0.6925317471226057,0.6934773325920105,0.5130208333333334,0.5041666666666667
27,0.00035,0.6952654620011648,0.6935722827911377,0.5,0.5083333333333333,0.5166666666666667,0.56640625,0.692955399552981,0.6935222148895264,0.5247395833333334,0.5
28,0.00035,0.6933757898708185,0.6925738652547201,0.475,0.5166666666666667,0.475,0.5143229166666666,0.6929507181048393,0.6931495070457458,0.5390625,0.5125
