Epoch,Learning Rate,Train Loss,Validation Loss,Test Accuracy,Test Exp Accuracy,Test Learn Accuracy,Train Accuracy,Perm Train Loss,Perm Test Loss,Perm Train Accuracy,Perm Test Accuracy
1,0.00035,0.704558540135622,0.6931469440460205,0.5,0.5,0.5,0.5026041666666666,0.6931477102140585,0.6931464672088623,0.5,0.5
2,0.00035,0.6987203905979792,0.693222443262736,0.5,0.5,0.5,0.5,0.6932552196085453,0.6932533383369446,0.5,0.5
3,0.00035,0.6984207965433598,0.6936051845550537,0.5,0.5,0.5,0.5,0.6935634960730871,0.693499743938446,0.5,0.5
4,0.00035,0.7055058206121126,0.6942229270935059,0.5,0.5,0.5,0.5,0.6939379299680392,0.693805456161499,0.5,0.5
5,0.00035,0.6945185835162798,0.6947564284006754,0.5,0.5,0.5,0.5,0.694952112933,0.6953589916229248,0.5,0.5
6,0.00035,0.6953054194649061,0.6950799624125162,0.5,0.5,0.5,0.5,0.6956000328063965,0.6945754885673523,0.5,0.5
7,0.00035,0.6927955187857151,0.6951750914255778,0.49583333333333335,0.5,0.49166666666666664,0.4973958333333333,0.6942681868871053,0.6955841183662415,0.4934895833333333,0.49583333333333335
8,0.00035,0.6962044276297092,0.6928017934163412,0.5083333333333333,0.5166666666666667,0.5,0.484375,0.6939934541781744,0.6927575469017029,0.4921875,0.5083333333333333
9,0.00035,0.6920103207230568,0.6984372933705648,0.5083333333333333,0.48333333333333334,0.49166666666666664,0.4869791666666667,0.6956813260912895,0.6960946321487427,0.5013020833333334,0.49583333333333335
10,0.00035,0.692719642072916,0.6986896197001139,0.5125,0.525,0.49166666666666664,0.4986979166666667,0.6962599183122317,0.6955251693725586,0.4921875,0.4791666666666667
11,0.00035,0.6931403850515684,0.6986438433329264,0.5083333333333333,0.44166666666666665,0.4666666666666667,0.50390625,0.6933230794966221,0.6945912837982178,0.48828125,0.4583333333333333
12,0.00035,0.6893168985843658,0.6968388557434082,0.4708333333333333,0.5,0.5,0.50390625,0.6933458298444748,0.696521520614624,0.5130208333333334,0.475
13,0.00035,0.6920466894904772,0.6944929758707682,0.525,0.5416666666666666,0.5,0.5013020833333334,0.6920313611626625,0.6932469606399536,0.4947916666666667,0.48333333333333334
14,0.00035,0.6924909465014935,0.6954411665598551,0.5208333333333334,0.49166666666666664,0.5,0.51171875,0.6942388601601124,0.6902064085006714,0.4869791666666667,0.5041666666666667
