Epoch,Learning Rate,Train Loss,Validation Loss,Test Accuracy,Test Exp Accuracy,Test Learn Accuracy,Train Accuracy,Perm Train Loss,Perm Test Loss,Perm Train Accuracy,Perm Test Accuracy
1,0.00035,0.6067361892832861,1.0342825275577912,0.0,0.0,0.0,0.7818320030406689,0.6626657758025938,1.0348094466828952,0.6256082725060828,0.0
2,0.00035,0.5527387402529773,1.3715647518906964,0.0,0.0,0.0,0.7818320030406689,0.698815999965018,1.3738439697998863,0.6256082725060828,0.0
3,0.00035,0.5297148033653725,1.6279575109844702,0.0,0.0,0.0,0.7818320030406689,0.7487278564713007,1.6309768878050384,0.6256082725060828,0.0
4,0.00035,0.5333687396205364,1.6415291935704432,0.0,0.0,0.0,0.7818320030406689,0.7510477729377375,1.6439408965934512,0.6256082725060828,0.0
5,0.00035,0.5326936696926843,1.4793088962316876,0.0,0.0,0.0,0.7818320030406689,0.7162534094204868,1.4804604343544248,0.6256082725060828,0.0
6,0.00035,0.5266608648633648,1.4554523253186835,0.0,0.0,0.0,0.7818320030406689,0.7109980039352918,1.4557722406665774,0.6256082725060828,0.0
7,0.00035,0.5275073093817018,1.5247754426488775,0.0,0.0,0.0,0.7818320030406689,0.7242527624406374,1.525317433976779,0.6256082725060828,0.0
8,0.00035,0.5272866681654251,1.547673334269763,0.0,0.0,0.0,0.7818320030406689,0.7284706783120649,1.5478734273980135,0.6256082725060828,0.0
9,0.00035,0.5252689454026297,1.4925756817357543,0.0,0.0,0.0,0.7818320030406689,0.7168824049098068,1.4921245354515502,0.6256082725060828,0.0
10,0.00035,0.5270644425326362,1.4873419867621527,0.0,0.0,0.0,0.7818320030406689,0.7148595030290367,1.4847430077782513,0.6256082725060828,0.0
11,0.00035,0.521645114205265,1.5373375833125238,0.0,0.0,0.0,0.7818320030406689,0.7240900520570667,1.537448126034145,0.6256082725060828,0.0
12,0.00035,0.5231333153413666,1.4753581472364916,0.0,0.0,0.0,0.7818320030406689,0.7114827181881072,1.4751472835703199,0.6256082725060828,0.0
13,0.00035,0.5211745476323993,1.5714912124238964,0.0,0.0,0.0,0.7818320030406689,0.7268523907429401,1.560659698616269,0.6256082725060828,0.0
14,0.00035,0.5183918968845528,1.4509250402813452,0.0,0.0,0.0,0.7818320030406689,0.704202124817238,1.448876537835801,0.6256082725060828,0.0
15,0.00035,0.515549206520749,1.4877522786458333,0.0,0.0,0.0,0.7818320030406689,0.7068702266744163,1.4813887571186335,0.6256082725060828,0.0
16,0.00035,0.5142238302880573,1.5751908068606117,0.0,0.0,0.0,0.7818320030406689,0.727483597260032,1.5759771313980548,0.6256082725060828,0.0
17,0.00035,0.5172145236177347,1.3477716779781441,0.0,0.0,0.0,0.7818320030406689,0.6821225404449333,1.3551809955977465,0.6256082725060828,0.0
18,0.00035,0.5150572511915108,1.5883147589510798,0.0,0.0,0.0,0.7818320030406689,0.7268653340873347,1.5923984926692472,0.6256082725060828,0.0
19,0.00035,0.5105430413701606,1.5038872519947442,0.0,0.0,0.0,0.7818320030406689,0.7064544761557938,1.474205602114508,0.6256082725060828,0.0
20,0.00035,0.5139610542063022,1.305190923914336,0.0,0.0,0.0,0.7818320030406689,0.6753605264816841,1.3156923885183032,0.6256082725060828,0.0
21,0.00035,0.5136694262934837,1.5976711139649924,0.0,0.0,0.0,0.7818320030406689,0.7295035687966358,1.603157917368441,0.6256082725060828,0.0
22,0.00035,0.5077167921127905,1.3945349195413574,0.0,0.0,0.0,0.7818320030406689,0.6837888345521151,1.394858908769278,0.6256082725060828,0.0
23,0.00035,0.5088173149203855,1.5293617190472792,0.0,0.0,0.0,0.7818320030406689,0.7067885806380687,1.5394818411546323,0.6256082725060828,0.0
24,0.00035,0.506314171590718,1.3987070022652683,0.0,0.0,0.0,0.7818320030406689,0.6808794311943426,1.3952668278756803,0.6256082725060828,0.0
25,0.00035,0.5087983794694434,1.528294904409841,0.0,0.0,0.0,0.7818320030406689,0.7096194189830418,1.548562287414161,0.6256082725060828,0.0
26,0.00035,0.5080090366085869,1.4230573819652539,0.0,0.0,0.0,0.7818320030406689,0.6902659349777983,1.439313887389617,0.6256082725060828,0.0
27,0.00035,0.5069995416474858,1.5300546585152683,0.0,0.0,0.0,0.7818320030406689,0.7094770466904281,1.5517274376249661,0.6256082725060828,0.0
