Epoch,Learning Rate,Train Loss,Validation Loss,Test Accuracy,Test Exp Accuracy,Test Learn Accuracy,Train Accuracy,Perm Train Loss,Perm Test Loss,Perm Train Accuracy,Perm Test Accuracy
1,0.00035,0.6943419389426708,0.6932013034820557,0.5,0.5,0.5,0.5,0.6931891503433386,0.6932217478752136,0.5,0.5
2,0.00035,0.693809355298678,0.6931743621826172,0.5,0.5,0.5,0.5,0.6931644181410471,0.6930993795394897,0.5,0.5
3,0.00035,0.6931902964909872,0.6933821042378744,0.5,0.5,0.5,0.5,0.6933737720052401,0.6933676600456238,0.5,0.5
4,0.00035,0.6944067664444447,0.6934249401092529,0.5,0.5,0.5,0.5,0.6934173951546351,0.6933872103691101,0.5,0.5
5,0.00035,0.6929191077748934,0.6932191848754883,0.5,0.5,0.5,0.5,0.693213885029157,0.6932363510131836,0.5,0.5
6,0.00035,0.693276916941007,0.6931621233622233,0.5208333333333334,0.525,0.49166666666666664,0.5052083333333334,0.6930931943158308,0.6931374669075012,0.5247395833333334,0.5291666666666667
7,0.00035,0.6921870894730091,0.6932996114095052,0.5,0.5,0.5,0.5,0.6931920014321804,0.6931794285774231,0.5,0.5
8,0.00035,0.6941768961648146,0.693417469660441,0.5,0.5,0.5,0.5,0.6934177043537298,0.6934201121330261,0.5,0.5
9,0.00035,0.6945545499523481,0.6932222048441569,0.5,0.5,0.5,0.5,0.6931573984523615,0.6932622790336609,0.5,0.5
10,0.00035,0.6942764408886433,0.6931714216868082,0.5,0.5333333333333333,0.525,0.5013020833333334,0.6931426686545213,0.6931212544441223,0.5013020833333334,0.5
11,0.00035,0.6942539463440577,0.6932003498077393,0.5,0.5,0.5,0.5,0.6932033014794191,0.6931402683258057,0.5,0.5
12,0.00035,0.6928400124112765,0.6932883262634277,0.5,0.5,0.5,0.5,0.693295252819856,0.6933295130729675,0.5,0.5
13,0.00035,0.6927522247036298,0.6932169596354166,0.5,0.5,0.5,0.5,0.6931714303791523,0.6931108832359314,0.5,0.5
14,0.00035,0.6938807144761086,0.6930639743804932,0.5041666666666667,0.5166666666666667,0.55,0.4921875,0.6930886059999466,0.6932533383369446,0.50390625,0.5083333333333333
15,0.00035,0.6925672094027201,0.6932019392649332,0.5041666666666667,0.5,0.5,0.5,0.6931058714787165,0.6931983232498169,0.5013020833333334,0.5083333333333333
16,0.00035,0.6936561726033688,0.6931611696879069,0.5,0.5,0.5,0.5,0.6931810304522514,0.6930286884307861,0.5,0.5
17,0.00035,0.692893193413814,0.6932130654652914,0.5,0.5,0.5,0.5,0.6931919207175573,0.6931124925613403,0.5,0.5
18,0.00035,0.6930320238073667,0.693256696065267,0.5,0.5,0.5,0.5,0.6932647513846556,0.6932536959648132,0.5,0.5
19,0.00035,0.6935960041979948,0.6931951840718588,0.5,0.5,0.5,0.5,0.6931648850440979,0.6933901309967041,0.5,0.5
20,0.00035,0.6955746226012707,0.6931262811024984,0.5125,0.5,0.5083333333333333,0.4934895833333333,0.6930870078504086,0.693221390247345,0.4973958333333333,0.525
21,0.00035,0.693362702926,0.6933234532674154,0.5,0.49166666666666664,0.5,0.5013020833333334,0.6930941219131151,0.6930548548698425,0.4986979166666667,0.5041666666666667
22,0.00035,0.6939733897646269,0.6933321158091227,0.5,0.5,0.5,0.5,0.6932294381161531,0.6931172013282776,0.5,0.5
23,0.00035,0.6927109733223915,0.6930974324544271,0.5,0.5,0.5,0.5,0.6931903685132662,0.6931495666503906,0.5,0.5
24,0.00035,0.6945884165664514,0.6931476593017578,0.5,0.5,0.5,0.5,0.6931503775219122,0.69315505027771,0.5,0.5
25,0.00035,0.6931576703985532,0.6930881341298422,0.4875,0.48333333333333334,0.48333333333333334,0.5065104166666666,0.6931198760867119,0.6931173801422119,0.5052083333333334,0.49166666666666664
26,0.00035,0.69435765594244,0.6930871804555258,0.5,0.5,0.49166666666666664,0.5013020833333334,0.6930787277718385,0.6930748820304871,0.50390625,0.5
27,0.00035,0.6941867967446645,0.6929802894592285,0.5083333333333333,0.4583333333333333,0.5833333333333334,0.4986979166666667,0.6931395245095094,0.693067193031311,0.5234375,0.49166666666666664
28,0.00035,0.6926885011295477,0.6931227048238119,0.5125,0.45,0.4666666666666667,0.51171875,0.6931251809000969,0.6930825710296631,0.5143229166666666,0.4666666666666667
29,0.00035,0.6934313500920931,0.6931595802307129,0.48333333333333334,0.5,0.5416666666666666,0.5065104166666666,0.6931041888892651,0.693071186542511,0.4973958333333333,0.5083333333333333
30,0.00035,0.6919233103593191,0.6932194232940674,0.5083333333333333,0.49166666666666664,0.5416666666666666,0.5,0.6931008299191793,0.6930573582649231,0.4947916666666667,0.5041666666666667
31,0.00035,0.6954571393628916,0.693194309870402,0.5083333333333333,0.5,0.5,0.4986979166666667,0.6930850471059481,0.693099856376648,0.4973958333333333,0.5
32,0.00035,0.6940113690992197,0.693068265914917,0.5416666666666666,0.5083333333333333,0.525,0.5143229166666666,0.693097535520792,0.692976176738739,0.5208333333333334,0.5
33,0.00035,0.6927101699014505,0.6931414604187012,0.49583333333333335,0.48333333333333334,0.5,0.5065104166666666,0.6931345586975416,0.6929953694343567,0.5013020833333334,0.5041666666666667
34,0.00035,0.692017987370491,0.6932024161020914,0.5,0.5,0.5,0.5,0.6931132934987545,0.6930580735206604,0.5,0.5
35,0.00035,0.6932399682700634,0.6931031545003256,0.5,0.5,0.5,0.5,0.6930706972877184,0.6931335926055908,0.5,0.5
36,0.00035,0.6935038355489572,0.6931607723236084,0.5291666666666667,0.49166666666666664,0.49166666666666664,0.51953125,0.6930670700967312,0.6930003762245178,0.51171875,0.5166666666666667
37,0.00035,0.6922326187292734,0.6931462287902832,0.5,0.49166666666666664,0.5,0.5026041666666666,0.6930841505527496,0.693091630935669,0.5,0.49583333333333335
38,0.00035,0.6940192257364591,0.6931625207265218,0.5083333333333333,0.5083333333333333,0.5333333333333333,0.51171875,0.6931339750687281,0.693119466304779,0.5052083333333334,0.48333333333333334
