Epoch,Learning Rate,Train Loss,Validation Loss,Test Accuracy,Test Exp Accuracy,Test Learn Accuracy,Train Accuracy,Perm Train Loss,Perm Test Loss,Perm Train Accuracy,Perm Test Accuracy
1,0.00035,0.6178476840586139,0.6508178014189141,1.0,1.0,1.0,0.21816799695933106,0.70479684168985,0.6511909467170418,0.37439172749391725,1.0
2,0.00035,0.5684326604626017,0.7792096885553416,0.0,0.0,0.0,0.7818320030406689,0.669715918908734,0.7812352566243378,0.6256082725060828,0.0
3,0.00035,0.5387535348948034,1.0434658102793237,0.0,0.0,0.0,0.7818320030406689,0.6553715355784934,1.0603870138924778,0.6256082725060828,0.0
4,0.00035,0.5231751319076208,1.3141161774935788,0.0,0.0,0.0,0.7818320030406689,0.6744944018169041,1.3308923276381481,0.6256082725060828,0.0
5,0.00035,0.5130747268971089,1.4662509494357638,0.0,0.0,0.0,0.7818320030406689,0.6978201613809071,1.4850296953878843,0.6256082725060828,0.0
6,0.00035,0.504551887330969,1.489948754622693,0.0,0.0,0.0,0.7818320030406689,0.7006168361127811,1.5293813239048868,0.6256082725060828,0.0
7,0.00035,0.49553449434365937,1.435646138416215,0.0,0.0,0.0,0.7818320030406689,0.681222898536645,1.4862658423518902,0.6256082725060828,0.0
8,0.00035,0.47459614197594363,1.3664320389792617,0.0024330900243309003,0.004878048780487805,0.0,0.7837324211326492,0.6444694476696117,1.4264081678831375,0.6268248175182481,0.0036496350364963502
9,0.00035,0.4691174885973827,1.4314982096354167,0.037712895377128956,0.04390243902439024,0.038834951456310676,0.7875332573166096,0.6610686963202019,1.4763936448271258,0.6408150851581509,0.0340632603406326
10,0.00035,0.4503571261180666,1.3388463314991201,0.13990267639902676,0.14390243902439023,0.13349514563106796,0.8053971873812239,0.6241276980606599,1.3825473921722449,0.6715328467153284,0.14720194647201945
11,0.00035,0.4372896945145773,1.304921375199177,0.17518248175182483,0.15609756097560976,0.16747572815533981,0.8095781071835804,0.6064496691499603,1.3676951967016624,0.683698296836983,0.1654501216545012
12,0.00035,0.42555816307896127,1.3531448619732211,0.22749391727493917,0.2097560975609756,0.18446601941747573,0.8206005321170657,0.6040672242206379,1.3954216865437454,0.7077250608272506,0.21046228710462286
13,0.00035,0.40981685007447666,1.3862429173206812,0.28345498783454987,0.3048780487804878,0.28640776699029125,0.8251615355378183,0.6030714229075578,1.381519569677738,0.7253649635036497,0.28588807785888076
14,0.00035,0.3988161181279889,1.4463181401315164,0.2712895377128954,0.28536585365853656,0.25728155339805825,0.8278221208665907,0.6174318482986042,1.5105810905024952,0.7195863746958637,0.28832116788321166
15,0.00035,0.3972519377210393,1.333904945687072,0.36739659367396593,0.3829268292682927,0.3276699029126214,0.8361839604713037,0.5805791915188161,1.3934076638697417,0.7442214111922141,0.3686131386861314
16,0.00035,0.3887095596005553,1.3491275038349029,0.3819951338199513,0.4073170731707317,0.35194174757281554,0.8342835423793235,0.5573076066309518,1.366655437905713,0.75,0.38321167883211676
17,0.00035,0.375908340339831,1.3460893093904585,0.38686131386861317,0.4317073170731707,0.3859223300970874,0.8251615355378183,0.5785452311636468,1.371806793549345,0.7423965936739659,0.4124087591240876
18,0.00035,0.3668609180635302,1.2249211466657153,0.4245742092457421,0.47073170731707314,0.42718446601941745,0.8483466362599772,0.5315561505564808,1.2497400735706599,0.7667274939172749,0.4586374695863747
19,0.00035,0.3723645106394089,1.16744414493555,0.5218978102189781,0.4951219512195122,0.49514563106796117,0.8365640440896998,0.5226522345467496,1.2082720760011325,0.7831508515815085,0.5024330900243309
20,0.00035,0.36716014565917665,1.2060965388514318,0.4720194647201946,0.4585365853658537,0.4830097087378641,0.8422652983656405,0.5282100481128461,1.3611500799800937,0.7788929440389294,0.45742092457420924
21,0.00035,0.3587803238473977,1.2234468271380328,0.5145985401459854,0.5170731707317073,0.4975728155339806,0.8426453819840365,0.5283480710066728,1.2728109072594747,0.7770681265206812,0.5072992700729927
22,0.00035,0.3632887672988329,1.2813189316376523,0.4732360097323601,0.4975609756097561,0.48058252427184467,0.8209806157354618,0.5635764878741726,1.2782756046657144,0.7569951338199513,0.4720194647201946
23,0.00035,0.36548900748105706,1.380571432128163,0.41605839416058393,0.4170731707317073,0.4223300970873786,0.8479665526415812,0.5650580954667715,1.4395483885948386,0.7703771289537713,0.42700729927007297
24,0.00035,0.3571160098800456,1.4257356826573202,0.41119221411192214,0.4219512195121951,0.4174757281553398,0.8521474724439376,0.5497847314008542,1.4868914384911531,0.7697688564476886,0.41119221411192214
25,0.00035,0.33755965432890556,1.3533779010743674,0.41119221411192214,0.4121951219512195,0.45145631067961167,0.8620296465222349,0.5302859247455922,1.43542786613288,0.7728102189781022,0.44282238442822386
26,0.00035,0.33626567646832756,1.1708874288759274,0.5206812652068127,0.47317073170731705,0.5364077669902912,0.8411250475104523,0.5170245997227021,1.2191887841607532,0.781934306569343,0.5206812652068127
27,0.00035,0.3435658129935299,1.3405765434741248,0.4489051094890511,0.4292682926829268,0.48058252427184467,0.8593690611934626,0.5265015817616687,1.393166497095948,0.7804136253041363,0.46715328467153283
28,0.00035,0.3286512620953814,1.4848397776053557,0.4367396593673966,0.44146341463414634,0.42718446601941745,0.8696313188901559,0.5556523596863387,1.4473440252661416,0.7846715328467153,0.44768856447688565
29,0.00035,0.32338006036084943,1.3957491196816734,0.45985401459854014,0.5024390243902439,0.42961165048543687,0.870771569745344,0.526518626659746,1.4048479438698205,0.7825425790754258,0.46228710462287104
30,0.00035,0.30598378429527023,1.1871755939640412,0.5413625304136253,0.5317073170731708,0.529126213592233,0.8692512352717597,0.47724249270130537,1.2341782631955298,0.8050486618004866,0.5364963503649635
31,0.00035,0.30315551298827287,1.240603372930936,0.5182481751824818,0.5463414634146342,0.5024271844660194,0.8806537438236413,0.4842496106079315,1.2821662573918808,0.8068734793187348,0.5012165450121655
32,0.00035,0.29773458386500584,1.4761690694266076,0.46228710462287104,0.4609756097560976,0.42961165048543687,0.887115165336374,0.5251499365135991,1.5192191670410824,0.7977493917274939,0.4586374695863747
33,0.00035,0.290663652334409,1.5045702976360351,0.4343065693430657,0.45365853658536587,0.441747572815534,0.8878753325731661,0.5341452261537241,1.555614869669986,0.8017031630170316,0.4416058394160584
34,0.00035,0.2870079523277391,1.4324377515726074,0.4854014598540146,0.4634146341463415,0.46359223300970875,0.879513492968453,0.5194078709957374,1.4770921944411712,0.8038321167883211,0.46715328467153283
35,0.00035,0.2874992071494817,1.3842294074628996,0.4343065693430657,0.47073170731707314,0.4563106796116505,0.8966172557962752,0.4961068520000671,1.483098694877903,0.8077858880778589,0.4683698296836983
36,0.00035,0.2966573620218598,1.3135359254601884,0.4793187347931874,0.4975609756097561,0.47572815533980584,0.8928164196123147,0.48262883407356094,1.4032731018507278,0.8166058394160584,0.4683698296836983
37,0.00035,0.2852495474558917,1.1656350610463042,0.5206812652068127,0.4902439024390244,0.5169902912621359,0.879513492968453,0.4674614936910987,1.2785251723588817,0.8175182481751825,0.5218978102189781
38,0.00035,0.2959903355720423,1.4882824576971556,0.40389294403892945,0.4121951219512195,0.3907766990291262,0.8905359179019384,0.5297675950683817,1.607789267298659,0.8080900243309003,0.3978102189781022
39,0.00035,0.2928736345004963,1.2972416289865154,0.4805352798053528,0.5121951219512195,0.4538834951456311,0.8893956670467503,0.49167294093292124,1.4216975321734908,0.8184306569343066,0.4768856447688564
