Epoch,Learning Rate,Train Loss,Validation Loss,Test Accuracy,Test Exp Accuracy,Test Learn Accuracy,Train Accuracy,Perm Train Loss,Perm Test Loss,Perm Train Accuracy,Perm Test Accuracy
1,0.00035,0.6967042361696562,0.6943140824635824,0.5,0.5,0.5,0.5,0.6934913968046507,0.6937302350997925,0.5,0.5
2,0.00035,0.6938160695135593,0.6936198075612386,0.5,0.5,0.5,0.5,0.6934484379986922,0.6933843493461609,0.5,0.5
3,0.00035,0.695211419214805,0.6935216585795084,0.5,0.5,0.5,0.5,0.6934036215146383,0.6940609216690063,0.5,0.5
4,0.00035,0.6938333101570606,0.6924557685852051,0.5,0.5,0.5,0.5,0.6933488224943479,0.6928857564926147,0.5,0.5
5,0.00035,0.6941240814824899,0.6927704811096191,0.5125,0.5166666666666667,0.5166666666666667,0.5052083333333334,0.6928174421191216,0.693214476108551,0.51953125,0.5083333333333333
6,0.00035,0.6952540551622709,0.6929926872253418,0.5,0.5,0.5,0.5,0.6930651515722275,0.6932210326194763,0.5,0.5
7,0.00035,0.6937509303291639,0.6929624875386556,0.5,0.5,0.5,0.5,0.6931365529696146,0.693229615688324,0.5,0.5
8,0.00035,0.6925295578936735,0.6929933230082194,0.5041666666666667,0.5,0.5,0.5013020833333334,0.6931924447417259,0.693106472492218,0.4986979166666667,0.5
9,0.00035,0.6943558752536774,0.6923580169677734,0.5208333333333334,0.49166666666666664,0.55,0.5104166666666666,0.6926463370521864,0.6927325129508972,0.5065104166666666,0.5083333333333333
10,0.00035,0.6935377034048239,0.6923635005950928,0.5041666666666667,0.4,0.575,0.5208333333333334,0.6925771658619245,0.6929298043251038,0.5325520833333334,0.49583333333333335
11,0.00035,0.6920295891662439,0.6925682226816813,0.5208333333333334,0.49166666666666664,0.5083333333333333,0.49609375,0.6928507685661316,0.6930168271064758,0.51171875,0.5041666666666667
12,0.00035,0.6935062445700169,0.6926685174306234,0.5,0.5,0.5083333333333333,0.5026041666666666,0.6930789612233639,0.6926829218864441,0.5026041666666666,0.5
13,0.00035,0.6934734595318636,0.6911177635192871,0.4875,0.5166666666666667,0.5166666666666667,0.5013020833333334,0.6927488520741463,0.6919306516647339,0.5078125,0.5083333333333333
14,0.00035,0.6913597024977207,0.6921830177307129,0.5291666666666667,0.575,0.5083333333333333,0.546875,0.6928890670339266,0.6924253702163696,0.52734375,0.5208333333333334
15,0.00035,0.6922482214868069,0.6923261483510336,0.5583333333333333,0.5333333333333333,0.5583333333333333,0.54296875,0.6923566348850727,0.6920165419578552,0.5377604166666666,0.5208333333333334
16,0.00035,0.6930978981157144,0.6926365693410238,0.49583333333333335,0.5,0.48333333333333334,0.4934895833333333,0.6921358878413836,0.6929683089256287,0.51171875,0.49166666666666664
17,0.00035,0.6927488744258881,0.692171573638916,0.5041666666666667,0.5083333333333333,0.5083333333333333,0.5130208333333334,0.6925867547591528,0.6929785013198853,0.5013020833333334,0.5166666666666667
18,0.00035,0.6925534432133039,0.6927603880564371,0.5,0.5083333333333333,0.5416666666666666,0.5442708333333334,0.6917226761579514,0.6929768919944763,0.5026041666666666,0.5125
19,0.00035,0.6932464949786663,0.6921062469482422,0.4875,0.5416666666666666,0.5166666666666667,0.50390625,0.6919525054593881,0.6941343545913696,0.5078125,0.5041666666666667
20,0.00035,0.69306672240297,0.6914593378702799,0.525,0.5083333333333333,0.48333333333333334,0.5182291666666666,0.6913662428657213,0.6939768195152283,0.5221354166666666,0.55
21,0.00035,0.6908151333530744,0.6914781729380289,0.5458333333333333,0.44166666666666665,0.5833333333333334,0.5703125,0.6920859528084596,0.6925181150436401,0.5169270833333334,0.49583333333333335
22,0.00035,0.6900470132629076,0.6915278434753418,0.5625,0.4166666666666667,0.55,0.5442708333333334,0.690498965481917,0.6923845410346985,0.5455729166666666,0.525
23,0.00035,0.6925602182745934,0.6895860830942789,0.5916666666666667,0.525,0.4583333333333333,0.5065104166666666,0.6914932752648989,0.6910439729690552,0.515625,0.5166666666666667
24,0.00035,0.6918296217918396,0.6928651332855225,0.5208333333333334,0.5083333333333333,0.525,0.53515625,0.691409669816494,0.6929348111152649,0.56640625,0.575
25,0.00035,0.6930451194445292,0.6903489430745443,0.48333333333333334,0.49166666666666664,0.5666666666666667,0.53515625,0.6914076842367649,0.6908837556838989,0.5299479166666666,0.5333333333333333
26,0.00035,0.690696748594443,0.6880068778991699,0.6083333333333333,0.525,0.5416666666666666,0.515625,0.6905747838318348,0.6902161836624146,0.5377604166666666,0.5333333333333333
27,0.00035,0.6945132153729597,0.6893786589304606,0.525,0.4666666666666667,0.5,0.5286458333333334,0.6914743160208067,0.6912561655044556,0.53515625,0.5541666666666667
28,0.00035,0.6922457069158554,0.6904913584391276,0.5625,0.49166666666666664,0.475,0.54296875,0.6909621519347032,0.690212607383728,0.5091145833333334,0.5791666666666667
29,0.00035,0.6923184817035993,0.6931138833363851,0.5458333333333333,0.425,0.5583333333333333,0.5546875,0.6913528442382812,0.6901409029960632,0.5416666666666666,0.4875
30,0.00035,0.6932455090185007,0.6904090245564779,0.49583333333333335,0.5,0.5,0.5182291666666666,0.6917015798389912,0.6871510744094849,0.5169270833333334,0.5416666666666666
31,0.00035,0.6912784030040106,0.693006674448649,0.49583333333333335,0.5666666666666667,0.525,0.5416666666666666,0.6926744791368643,0.6912326812744141,0.55859375,0.5333333333333333
32,0.00035,0.6898427717387676,0.6961681842803955,0.48333333333333334,0.48333333333333334,0.5416666666666666,0.5442708333333334,0.6908387790123621,0.6969588398933411,0.5377604166666666,0.5166666666666667
33,0.00035,0.6922573720415434,0.6927251815795898,0.5583333333333333,0.5416666666666666,0.5083333333333333,0.5520833333333334,0.6918667790790399,0.6874470114707947,0.5143229166666666,0.4875
34,0.00035,0.6930738091468811,0.6900906562805176,0.525,0.48333333333333334,0.55,0.5364583333333334,0.691534855713447,0.6889251470565796,0.53125,0.4875
35,0.00035,0.6935034667452177,0.6894741853078207,0.4791666666666667,0.525,0.5416666666666666,0.5377604166666666,0.6909648329019547,0.6960286498069763,0.5247395833333334,0.525
36,0.00035,0.6931964469452699,0.689925750096639,0.5458333333333333,0.5833333333333334,0.5083333333333333,0.5169270833333334,0.6921929319699606,0.6920689344406128,0.5234375,0.5166666666666667
37,0.00035,0.6919575134913126,0.6913848718007406,0.5375,0.5916666666666667,0.6083333333333333,0.5234375,0.6885552170375983,0.6955117583274841,0.5403645833333334,0.5583333333333333
38,0.00035,0.69212232157588,0.6853032906850179,0.5625,0.4666666666666667,0.49166666666666664,0.5143229166666666,0.6932215131819248,0.6870260238647461,0.5013020833333334,0.55
39,0.00035,0.6896608620882034,0.6910241444905599,0.5416666666666666,0.525,0.49166666666666664,0.51171875,0.6891096668938795,0.6878828406333923,0.5065104166666666,0.5291666666666667
40,0.00035,0.6915788886447748,0.6886518001556396,0.5875,0.575,0.5416666666666666,0.5169270833333334,0.6901747124890486,0.685352623462677,0.54296875,0.5958333333333333
41,0.00035,0.6929121191302935,0.6931544144948324,0.5333333333333333,0.5583333333333333,0.5333333333333333,0.5364583333333334,0.6901679523289204,0.6933174729347229,0.5377604166666666,0.5583333333333333
42,0.00035,0.68912290285031,0.6943769454956055,0.5083333333333333,0.5416666666666666,0.6083333333333333,0.52734375,0.6898895663519701,0.6899193525314331,0.5325520833333334,0.5083333333333333
43,0.00035,0.6919394470751286,0.6877171198527018,0.4875,0.44166666666666665,0.5583333333333333,0.5260416666666666,0.6910446298619112,0.6914131045341492,0.5260416666666666,0.5333333333333333
44,0.00035,0.6979610224564871,0.6911524931589762,0.5125,0.5416666666666666,0.55,0.54296875,0.6899823509156704,0.691274106502533,0.5481770833333334,0.4708333333333333
45,0.00035,0.6889373113711675,0.689637025197347,0.475,0.5583333333333333,0.6,0.515625,0.690106738358736,0.6895764470100403,0.5013020833333334,0.5625
46,0.00035,0.6899514719843864,0.6872797807057699,0.5416666666666666,0.5583333333333333,0.5083333333333333,0.546875,0.687558917949597,0.6946964263916016,0.5234375,0.5458333333333333
47,0.00035,0.6937145851552486,0.690445343653361,0.5333333333333333,0.5833333333333334,0.6333333333333333,0.515625,0.6894674537082514,0.6918728351593018,0.5572916666666666,0.5958333333333333
48,0.00035,0.691975104312102,0.6923315525054932,0.5083333333333333,0.44166666666666665,0.5416666666666666,0.5364583333333334,0.6903811693191528,0.6885715126991272,0.5247395833333334,0.5416666666666666
49,0.00035,0.6908368406196436,0.6929655075073242,0.5125,0.5333333333333333,0.5666666666666667,0.5364583333333334,0.6922548227012157,0.6881278157234192,0.5091145833333334,0.575
50,0.00035,0.6890618490676085,0.6917224725087484,0.5458333333333333,0.55,0.5333333333333333,0.5260416666666666,0.6895225482682387,0.6914756298065186,0.53515625,0.49166666666666664
51,0.00035,0.6902574623624483,0.695948044459025,0.5,0.5833333333333334,0.5666666666666667,0.5494791666666666,0.6897846808036169,0.6934230327606201,0.5338541666666666,0.5125
52,0.00035,0.6899387029310068,0.6858970324198405,0.5166666666666667,0.525,0.49166666666666664,0.5247395833333334,0.6892193319896857,0.6914328932762146,0.5403645833333334,0.5583333333333333
53,0.00035,0.693737018853426,0.6891809304555258,0.5666666666666667,0.6,0.5583333333333333,0.5299479166666666,0.6875580636163553,0.6957342028617859,0.5572916666666666,0.5708333333333333
